id,dia,horario,texto_original,texto_limpo,sentimento,prob_positivo,prob_negativo,prob_neutro,likes,retweets
2056542149596828047,18/05/2026,22:07,"ABSOLUTE NOVELÃO!! 😍
ABERTURA LINDA! 😍
#QuemAmaCuida https://t.co/PKp0KB7oGx",ABSOLUTE NOVELÃO!! 😍 ABERTURA LINDA! 😍,POS,0.9937,0.0015,0.0048,0,0
2056542148716032159,18/05/2026,22:07,"Que bom ter a Deborah Evelyn de volta as novelas, a música ""When Did You Get Hot?"" de Sabrina Carpenter no fundo, SONHEI POR ESSE MOMENTO!!! Obrigado @tvglobo
#QuemAmaCuida https://t.co/YExYajkgSJ","Que bom ter a Deborah Evelyn de volta as novelas, a música ""When Did You Get Hot?"" de Sabrina Carpenter no fundo, SONHEI POR ESSE MOMENTO!!! Obrigado",POS,0.939,0.0107,0.0502,4,3
2056542148070113443,18/05/2026,22:07,Eu já criei altas teorias de ele sendo o assassino do Arthur #QuemAmaCuida,Eu já criei altas teorias de ele sendo o assassino do Arthur,NEU,0.0472,0.1465,0.8063,2,0
2056542147906580741,18/05/2026,22:07,"Se não seguir, ele vai de jezebel tossindo por um capítulo inteiro kkkkkkkk #QuemAmaCuida","Se não seguir, ele vai de jezebel tossindo por um capítulo inteiro kkkkkkkk",NEU,0.0476,0.11,0.8424,6,0
2056542145746502085,18/05/2026,22:07,Ai gente to gostando #QuemAmaCuida https://t.co/mQ6CeVL2gV,Ai gente to gostando,POS,0.9897,0.0027,0.0076,1,0
2056542142927950054,18/05/2026,22:07,"gostei, parece fina estampa e verdades secretas, só esperava mais na música #QuemAmaCuida","gostei, parece fina estampa e verdades secretas, só esperava mais na música",POS,0.7044,0.097,0.1986,1,0
2056542139828298091,18/05/2026,22:07,@ZAMENZA Parece com os tribalistas o tema de abertura de #QuemAmaCuida https://t.co/KN7azXr0kL,Parece com os tribalistas o tema de abertura de,NEU,0.065,0.0182,0.9168,4,0
2056542139618582532,18/05/2026,22:07,A Amora pegou o orçamento das próximas 5 novelas pra fazer esse primeiro capítulo #QuemAmaCuida,A Amora pegou o orçamento das próximas 5 novelas pra fazer esse primeiro capítulo,NEU,0.0572,0.043,0.8998,2,0
2056542137617956983,18/05/2026,22:07,Letícia Colin GIGANTE! #QuemAmaCuida https://t.co/jRVhJ52Jn0,Letícia Colin GIGANTE!,POS,0.9877,0.0029,0.0094,7,0
2056542133884965359,18/05/2026,22:07,o tony ramos chorando fazendo essa cara de tudo está perdido caraca waclyr ESTOU CHORANDO TÁ SATISFEITO????? #QuemAmaCuida,o tony ramos chorando fazendo essa cara de tudo está perdido caraca waclyr ESTOU CHORANDO TÁ SATISFEITO?????,NEG,0.0178,0.9477,0.0345,2,0
2056542132240822338,18/05/2026,22:07,"@forumeplay Realmente a Globo investiu nesse primeiro episódio de quem ama cuida, uso das telas de LED, junto com os efeitos práticos e visuais ficaram muito bons. #QuemAmaCuida #TvGlobo https://t.co/alcjIJDlL0","Realmente a Globo investiu nesse primeiro episódio de quem ama cuida, uso das telas de LED, junto com os efeitos práticos e visuais ficaram muito bons.",POS,0.9842,0.0039,0.0119,40,1
2056542131712344395,18/05/2026,22:07,Já tô rendidaaaaa #QuemAmaCuida,Já tô rendidaaaaa,POS,0.6822,0.0642,0.2537,1,0
2056542131515281520,18/05/2026,22:07,"Walcyr Carrasco não sabe fazer 1º capitulo feliz, né?
- Chocolate com Pimenta, o Pai da Aninha morre
- Amor a Vida, a Ratinha vai pro lixão
- Alma Gemea, LUNAAAAAAAAAA😭😭
- Dona do Pedaço, o marido da Maria da Paz morre
- Terra e Paixão, o marido da Aline morre #QuemAmaCuida","Walcyr Carrasco não sabe fazer 1º capitulo feliz, né? - Chocolate com Pimenta, o Pai da Aninha morre - Amor a Vida, a Ratinha vai pro lixão - Alma Gemea, LUNAAAAAAAAAA😭😭 - Dona do Pedaço, o marido da Maria da Paz morre - Terra e Paixão, o marido da Aline morre",NEG,0.0071,0.9804,0.0126,1,0
2056542127107031280,18/05/2026,22:07,GAG COM ESSE COMEÇO DE #QuemAmaCuida !!!!!!! TÁ PROMETENDO SER UM NOVELÃO!!!!!! SÓ QUEM JÁ PASSOU POR ESSAS SITUAÇÕES DE ENCHENTES SABE O TURBILHÃO DE SENTIMENTOS QUE É!!!! ME ARREPIEI DA CABEÇA AOS PÉS COM ESSA CENA DELES VENDO A CASA CAINDO https://t.co/32c3KSF3CZ,GAG COM ESSE COMEÇO DE !!!!!!! TÁ PROMETENDO SER UM NOVELÃO!!!!!! SÓ QUEM JÁ PASSOU POR ESSAS SITUAÇÕES DE ENCHENTES SABE O TURBILHÃO DE SENTIMENTOS QUE É!!!! ME ARREPIEI DA CABEÇA AOS PÉS COM ESSA CENA DELES VENDO A CASA CAINDO,POS,0.8739,0.0454,0.0807,2,0
2056542126934983035,18/05/2026,22:07,"Não quero criar expectativas depois o que o JEC fez com a Mariana Ximenez em Mania de Você…

Mas já amei essa primeira cena da Eudora com Sabrina Carpenter de trilha sonora!!  #QuemAmaCuida  https://t.co/U7JsubUtDm",Não quero criar expectativas depois o que o JEC fez com a Mariana Ximenez em Mania de Você… Mas já amei essa primeira cena da Eudora com Sabrina Carpenter de trilha sonora!!,POS,0.9712,0.0063,0.0225,135,6
2056542123877355758,18/05/2026,22:07,"Acho cedo p dar uma opinião, mas eu diria q ainda prefiro Três Graças no quesito trilha sonora… msm sendo Marisa Monte na abertura #QuemAmaCuida","Acho cedo p dar uma opinião, mas eu diria q ainda prefiro Três Graças no quesito trilha sonora… msm sendo Marisa Monte na abertura",NEU,0.4242,0.151,0.4248,2,0
2056542123592155325,18/05/2026,22:07,dora linda dms mds já achei o meu motivo pra assistir #QuemAmaCuida  https://t.co/xiyPqrAYc9,dora linda dms mds já achei o meu motivo pra assistir,POS,0.9885,0.0026,0.0089,0,0
2056542122409443633,18/05/2026,22:07,"Mariana Ximenes e Debora Evelyn de volta na panelinha do Walcyr. OBRIGADO DEUS. #Quemamacuida 

https://t.co/W6LeBPJuTp",Mariana Ximenes e Debora Evelyn de volta na panelinha do Walcyr. OBRIGADO DEUS.,NEU,0.4344,0.0333,0.5323,6157,251
2056542118055686492,18/05/2026,22:07,PILAR ODEIA POBRES #quemamacuida https://t.co/4i3v1RSuh5,PILAR ODEIA POBRES,NEG,0.0169,0.6099,0.3731,0,0
2056542114431857017,18/05/2026,22:07,eu to amando ja #QuemAmaCuida https://t.co/jAfUiG304D,eu to amando ja,POS,0.9895,0.0029,0.0076,0,0
2056542112624026020,18/05/2026,22:07,"A equipe de colaboradores dessa novela é bem diferente das últimas tramas do Walcyr. Entre eles, Wendell Bendelack e Júlia Laks, que fizeram #VoltaPorCima com a Cláudia Souto. #QuemAmaCuida","A equipe de colaboradores dessa novela é bem diferente das últimas tramas do Walcyr. Entre eles, Wendell Bendelack e Júlia Laks, que fizeram com a Cláudia Souto.",NEU,0.022,0.0149,0.9631,4,1
2056542112468840702,18/05/2026,22:07,Agora é o país das novelas e do futebol. #QuemAmaCuida https://t.co/MrOrtlr2Rm,Agora é o país das novelas e do futebol.,NEU,0.038,0.197,0.765,0,0
2056542109067256006,18/05/2026,22:07,ABERTURA DE #QuemAmaCuida https://t.co/OVLaWY7K6X,ABERTURA DE,NEU,0.0453,0.0114,0.9433,4,1
2056542108706652235,18/05/2026,22:07,"Se não fosse o Tony Ramos a cena da casa seria risível. Até desnecessário, poderia cair depois. Ficou estranha #QuemAmaCuida","Se não fosse o Tony Ramos a cena da casa seria risível. Até desnecessário, poderia cair depois. Ficou estranha",NEG,0.0031,0.988,0.0089,0,0
2056542101563728313,18/05/2026,22:07,"Jesuíta vai viver tão pouco na novela 🥲
#QuemAmaCuida",Jesuíta vai viver tão pouco na novela 🥲,POS,0.4636,0.1378,0.3986,0,0
2056542101303668809,18/05/2026,22:07,Falando as pessoas perdendo tudo com a enchendo e o comercial do quinto andar com o problema de gente branca hahahahahahhahahahahah timing errado demais #publicidade #quemamacuida,Falando as pessoas perdendo tudo com a enchendo e o comercial do quinto andar com o problema de gente branca hahahahahahhahahahahah timing errado demais,NEG,0.0058,0.9781,0.0162,0,0
2056542099810472163,18/05/2026,22:06,"Tony Ramos, que baita ator você é. Diz tanto com um simples olhar. 👏🏼👏🏼👏🏼 #QuemAmaCuida","Tony Ramos, que baita ator você é. Diz tanto com um simples olhar. 👏🏼👏🏼👏🏼",POS,0.9829,0.0059,0.0111,3,1
2056542097415573608,18/05/2026,22:06,"walcyr, claudia souto e amora mautner estão inspirados!!!! leticia colin protagonizando lindamente.  NOVELÃO, espero não me decepcionar #QuemAmaCuida","walcyr, claudia souto e amora mautner estão inspirados!!!! leticia colin protagonizando lindamente. NOVELÃO, espero não me decepcionar",POS,0.7696,0.0351,0.1953,0,0
2056542096706687377,18/05/2026,22:06,LETICIA COLIN VOCÊ MERECE TUDO DE MELHOR QUE ESTÁ POR VIR #QuemAmaCuida,LETICIA COLIN VOCÊ MERECE TUDO DE MELHOR QUE ESTÁ POR VIR,POS,0.9753,0.0049,0.0198,0,0
2056542093988811108,18/05/2026,22:06,achei que a música não combinou nada com a abertura #QuemAmaCuida,achei que a música não combinou nada com a abertura,NEG,0.0026,0.9904,0.007,1,0
2056542088674562170,18/05/2026,22:06,"simplesmente as cenas da chuva impecáveis essa amora mautner eh artista ne #QuemAmaCuida
https://t.co/yCjA0nporj",simplesmente as cenas da chuva impecáveis essa amora mautner eh artista ne,POS,0.9909,0.0024,0.0067,3,0
2056542086866878731,18/05/2026,22:06,"Pilar parece que vai realmente ser uma vilã,  de fazer maldades.
Diferente de Arminda que so causava pelas falas polêmicas.

#QuemAmaCuida","Pilar parece que vai realmente ser uma vilã, de fazer maldades. Diferente de Arminda que so causava pelas falas polêmicas.",NEU,0.099,0.4378,0.4632,1,0
2056542082039230945,18/05/2026,22:06,Essa novela vai ser um fiasco #QuemAmaCuida,Essa novela vai ser um fiasco,NEG,0.0066,0.9812,0.0122,0,0
2056542081225523275,18/05/2026,22:06,letícia e tony ramos dominando  A CENA inteira sem bobear um segundo CARAAAAMBAAAA #QuemAmaCuida,letícia e tony ramos dominando A CENA inteira sem bobear um segundo CARAAAAMBAAAA,POS,0.9085,0.018,0.0736,1,0
2056542080478912939,18/05/2026,22:06,"amei essa abertura!!! uma vibe fina estampa + império
#QuemAmaCuida https://t.co/aYw4xiBDSx",amei essa abertura!!! uma vibe fina estampa + império,POS,0.9911,0.0016,0.0073,14,3
2056542079078048190,18/05/2026,22:06,@ZAMENZA Eu tô em choqueee com as realidades das cenas!!! #QuemAmaCuida,Eu tô em choqueee com as realidades das cenas!!!,POS,0.6046,0.1459,0.2495,12,0
2056542078520217641,18/05/2026,22:06,"PROTAGONISTAS!
#QuemAmaCuida https://t.co/amjJmnShQQ",PROTAGONISTAS!,POS,0.9531,0.0041,0.0428,85,25
2056542074351009935,18/05/2026,22:06,como pode uma abertura passar a sensação de que a novela vai ser incrivelmente perfeita?? #QuemAmaCuida  https://t.co/Ohb7cIdzWy,como pode uma abertura passar a sensação de que a novela vai ser incrivelmente perfeita??,POS,0.8857,0.0238,0.0905,18,1
2056542072677527776,18/05/2026,22:06,"QUEM AMA CUIDA
Tony Ramos continua sebdo o melhor... Walcir acertou muito em colocar a ℂ𝕆𝕃𝕀ℕ como protagonista.. Que menina boa. 
#quemamacuida #globo",QUEM AMA CUIDA Tony Ramos continua sebdo o melhor... Walcir acertou muito em colocar a ℂ𝕆𝕃𝕀ℕ como protagonista.. Que menina boa.,POS,0.9427,0.0195,0.0377,2,0
2056542071700201577,18/05/2026,22:06,Por pouco a Adriana não encontra a gente estátua de Três Graças na abertura de #QuemAmaCuida,Por pouco a Adriana não encontra a gente estátua de Três Graças na abertura de,NEU,0.1253,0.0731,0.8016,4,0
2056542070626484580,18/05/2026,22:06,"Virou moda músicas de superação nas aberturas de novela? Três graças já trazia o samba para dizer que tudo vai melhorar, agora em #QuemAmaCuida também, músicas lindas, porém acho isso tendencioso","Virou moda músicas de superação nas aberturas de novela? Três graças já trazia o samba para dizer que tudo vai melhorar, agora em também, músicas lindas, porém acho isso tendencioso",NEG,0.0405,0.9332,0.0263,0,0
2056542065132011957,18/05/2026,22:06,"outros teriam aproveitado da água pra “chorar”, já tony ramos chora mesmo #QuemAmaCuida https://t.co/ni9Fl3H4Uw","outros teriam aproveitado da água pra “chorar”, já tony ramos chora mesmo",NEU,0.0412,0.2724,0.6864,13,0
2056542064314077432,18/05/2026,22:06,"que abertura tenebrosa, nada com nada

e essa musica chatinha

logo terrivel tb

a @globo já foi uma emissora kkkkkkk

#QuemAmaCuida","que abertura tenebrosa, nada com nada e essa musica chatinha logo terrivel tb a já foi uma emissora kkkkkkk",NEG,0.0031,0.993,0.0039,1,0
2056542056130969906,18/05/2026,22:06,Já estou amando quem ama cu #Quemamacuida,Já estou amando quem ama cu,POS,0.9895,0.0019,0.0086,0,0
2056542055979999493,18/05/2026,22:06,"walcyr carrasco, obrigada! 

#QuemAmaCuida  https://t.co/eAR4Fz2YON","walcyr carrasco, obrigada!",POS,0.874,0.0205,0.1055,6,4
2056542050124800007,18/05/2026,22:06,"chocado q só nesse primeiro bloco já entregou enchente, desabamento e falcatrua #QuemAmaCuida","chocado q só nesse primeiro bloco já entregou enchente, desabamento e falcatrua",NEG,0.0062,0.9684,0.0254,0,0
2056542048040161327,18/05/2026,22:06,"A força do olhar de Tony Ramos na cena em que Otoniel vê sua casa desabafar no meio da enchente. 

Cap. 1

#QuemAmaCuida",A força do olhar de Tony Ramos na cena em que Otoniel vê sua casa desabafar no meio da enchente. Cap. 1,POS,0.6948,0.0119,0.2933,3,1
2056542047692038248,18/05/2026,22:06,"pqp amora mauther a diretora que você é 
#QuemAmaCuida
https://t.co/aAKTthR1AD",pqp amora mauther a diretora que você é,POS,0.8243,0.0733,0.1024,48,7
2056542044592476437,18/05/2026,22:06,A abertura linda #Quemamacuida,A abertura linda,POS,0.9937,0.0021,0.0042,1,0
2056542043321635067,18/05/2026,22:06,O personagem do chay e o amigo dele la sao meio viados vey nem amo #QuemAmaCuida,O personagem do chay e o amigo dele la sao meio viados vey nem amo,POS,0.5729,0.0719,0.3551,2,0
2056542041589321811,18/05/2026,22:06,Não tô aguentando os pontos vermelhos de destaque e as sequências das sacadas dos prédios . Detesto esse maneirismo da Amora #QuemAmaCuida,Não tô aguentando os pontos vermelhos de destaque e as sequências das sacadas dos prédios . Detesto esse maneirismo da Amora,NEG,0.0042,0.9904,0.0054,0,0
2056542040721072340,18/05/2026,22:06,"Podiam ter escalado Jesuita para o papel de protagonista né. Baita ator e Chay vem de vários trabalhos seguidos no horário nobre, tá com a imagem bem cansada #quemamacuida","Podiam ter escalado Jesuita para o papel de protagonista né. Baita ator e Chay vem de vários trabalhos seguidos no horário nobre, tá com a imagem bem cansada",NEG,0.05,0.8237,0.1263,3,1
2056542039051829734,18/05/2026,22:06,Tony Ramos roubando toda a cena dessa excelente produção de temporal e  atuação  dos outros atores. Te od3io meu divo ❤️💚 #QuemAmaCuida,Tony Ramos roubando toda a cena dessa excelente produção de temporal e atuação dos outros atores. Te od3io meu divo ❤️💚,POS,0.9898,0.0027,0.0075,0,0
2056542036761682112,18/05/2026,22:06,"em um só capítulo, a Adriana perdeu TUDO

#QuemAmaCuida

https://t.co/wSjbWCKVbB","em um só capítulo, a Adriana perdeu TUDO",NEG,0.0188,0.8734,0.1078,16,3
2056542035138547771,18/05/2026,22:06,"PARA TUDO 🤩 Vocês viram que a Eudora já chegou arrasando, em #QuemAmaCuida, né? Esse nome não é atoa, só reparar bem na beleza dessa diva 💋✨ Quem aí vai acompanhar a nossa personagem favorita, hein?","PARA TUDO 🤩 Vocês viram que a Eudora já chegou arrasando, em né? Esse nome não é atoa, só reparar bem na beleza dessa diva 💋✨ Quem aí vai acompanhar a nossa personagem favorita, hein?",POS,0.9778,0.0031,0.0191,10,1
2056542035138503038,18/05/2026,22:06,"Eu reconheço que o elenco é muito bom, só elenco foda mesmo! Porém eu acho difícil a novela me pegar tanto quanto ocorreu com a anterior, espero estar errada. #QuemAmaCuida","Eu reconheço que o elenco é muito bom, só elenco foda mesmo! Porém eu acho difícil a novela me pegar tanto quanto ocorreu com a anterior, espero estar errada.",POS,0.5232,0.1195,0.3573,0,0
2056542034052214845,18/05/2026,22:06,"JÁ PASSOU DA HORA DO JESUÍTA SER VALORIZADO E RECEBER UM PROTAGONISTA NO HORÁRIO NOBRE!

#QuemAmaCuida https://t.co/52XtUsOPUU",JÁ PASSOU DA HORA DO JESUÍTA SER VALORIZADO E RECEBER UM PROTAGONISTA NO HORÁRIO NOBRE!,NEG,0.0581,0.8864,0.0556,3428,242
2056542032051458293,18/05/2026,22:06,"O que vocês tão achando do primeiro capítulo da novela? Por enquanto tô gostando bastante da Adriana, parece que vai ser uma mocinha forte que nem a Gerluce. Amo! 

#QuemAmaCuida","O que vocês tão achando do primeiro capítulo da novela? Por enquanto tô gostando bastante da Adriana, parece que vai ser uma mocinha forte que nem a Gerluce. Amo!",POS,0.9428,0.0073,0.0499,17,1
2056542030373765610,18/05/2026,22:06,Os dois lados do Twitter kkkkkkkkkkk #QuemAmaCuida https://t.co/HIu4n7bFM5,Os dois lados do Twitter kkkkkkkkkkk,NEU,0.0934,0.022,0.8846,1,0
2056542030080221374,18/05/2026,22:06,tony ramos = ARTISTA #QuemAmaCuida https://t.co/FbpVrrqbkw,tony ramos = ARTISTA,POS,0.983,0.0039,0.0131,3,1
2056542026171081016,18/05/2026,22:06,Essa sena da enchente triste lembrar tudo q aconteceu aqui no sul a dois anos #QuemAmaCuida  atingiu aquelas cidades  ficaram destruída,Essa sena da enchente triste lembrar tudo q aconteceu aqui no sul a dois anos atingiu aquelas cidades ficaram destruída,NEG,0.0089,0.9758,0.0153,1,0
2056542023285412307,18/05/2026,22:06,@dsantcf jaja eu me acho KKKK #QuemAmaCuida,jaja eu me acho KKKK,NEU,0.08,0.0498,0.8702,1,0
2056542022572318847,18/05/2026,22:06,"Abertura oficial de #QuemAmaCuida

Achei bonita e a música super combinou com a novela.
 https://t.co/TRSUzIDFXY",Abertura oficial de Achei bonita e a música super combinou com a novela.,POS,0.9905,0.0018,0.0076,96,10
2056542019082723349,18/05/2026,22:06,amei o texto dessa cena de Clebinho e Pedro sobre poder ser idealista #QuemAmaCuida,amei o texto dessa cena de Clebinho e Pedro sobre poder ser idealista,POS,0.991,0.0021,0.0069,1,0
2056542016498995388,18/05/2026,22:06,Notas pra o primeiro bloco ? #QuemAmaCuida,Notas pra o primeiro bloco ?,NEU,0.035,0.0308,0.9342,0,0
2056542016016724365,18/05/2026,22:06,Saiu abertura de #QuemAmaCuida #GloboPlay https://t.co/83gZqoqrJ0,Saiu abertura de,NEU,0.0409,0.012,0.9471,1,0
2056542014334746975,18/05/2026,22:06,O tanto que eu ri disso kkkkkkkkkk ja quero a Adriana entrando na vida desse homem e aquebrantando esse coração #QuemAmaCuida https://t.co/xieNU2gLuV,O tanto que eu ri disso kkkkkkkkkk ja quero a Adriana entrando na vida desse homem e aquebrantando esse coração,POS,0.9143,0.0216,0.064,7,0
2056542013265219732,18/05/2026,22:06,o núcleo babadeiro das divas #QuemAmaCuida https://t.co/b9nXWkwPFV,o núcleo babadeiro das divas,POS,0.985,0.0025,0.0124,2,1
2056542012619288720,18/05/2026,22:06,Como pode Maíra e Vanessa serem as maiores mocinhas batalhadoras desse horário nobre? Zoé tá orgulhosa #TodasAsFlores #TrêsGraças #QuemAmaCuida,Como pode Maíra e Vanessa serem as maiores mocinhas batalhadoras desse horário nobre? Zoé tá orgulhosa,POS,0.8793,0.0201,0.1006,1,1
2056542010794705054,18/05/2026,22:06,a cena da casa não aguentei 😭 #QuemAmaCuida,a cena da casa não aguentei 😭,NEG,0.0103,0.9784,0.0113,1,0
2056542010626961890,18/05/2026,22:06,"a adriana sofrendo mais que a juliete quando foi acusada pelo fiuk de comer todo o bolo

#QuemAmaCuida  https://t.co/alN6VpvDAZ",a adriana sofrendo mais que a juliete quando foi acusada pelo fiuk de comer todo o bolo,NEG,0.0476,0.5359,0.4165,4,0
